sku,archivo_es,archivo_de,estado_de,url_oficial_de,nota
6500,Daily BioBasics Light 6500-PI_ES.pdf,6500-PI_DE.pdf,descargado,https://ww2.lifeplus.com/media/pdf/piSheets/US/6500-PI_DE.pdf
6193,Daily Biobasics Veggie-Caps6193-PI_ES.pdf,6193-PI_DE.pdf,descargado,https://ww2.lifeplus.com/media/pdf/piSheets/US/6193-PI_DE.pdf
6122,Digestive Formula 6122-PI_ES.pdf,6122-PI_DE.pdf,descargado,https://ww2.lifeplus.com/media/pdf/piSheets/US/6122-PI_DE.pdf
6110,DNA IMMUNE.pdf,6110-PI_DE.pdf,descargado,https://ww2.lifeplus.com/media/pdf/piSheets/US/6110-PI_DE.pdf
6110,DNA-Immune  SOLO DISPONIBLE EN USA 6110-PI_ES.pdf,6110-PI_DE.pdf,descargado,https://ww2.lifeplus.com/media/pdf/piSheets/US/6110-PI_DE.pdf
210,Endocryn® DHEA 210-PI_ES.pdf,210-PI_DE.pdf,descargado,https://ww2.lifeplus.com/media/pdf/piSheets/US/210-PI_DE.pdf
4033,EPA Plus 4033-PI_ES.pdf,4033-PI_DE.pdf,descargado,https://ww2.lifeplus.com/media/pdf/piSheets/US/4033-PI_DE.pdf
4033,EPA PLUS.pdf,4033-PI_DE.pdf,descargado,https://ww2.lifeplus.com/media/pdf/piSheets/US/4033-PI_DE.pdf
6237,Evening Primrose Oil 6237-PI_ES.pdf,6237-PI_DE.pdf,descargado,https://ww2.lifeplus.com/media/pdf/piSheets/US/6237-PI_DE.pdf
3423,EYE FORMULA 2.pdf,,no_disponible,https://ww1.lifeplus.com/uk/en
6111,Eye Formula 6111-PI_ES.pdf,6111-PI_DE.pdf,descargado,https://ww2.lifeplus.com/media/pdf/piSheets/US/6111-PI_DE.pdf
6106,FASEO_LEAN FORTE SOLO DISPONIBLE EN USA .pdf,6106-PI_DE.pdf,descargado,https://ww2.lifeplus.com/media/pdf/piSheets/US/6106-PI_DE.pdf
6002,Feminine Balance - New Improved Formula  SOLO  DISPONIBLE EN USA 6002-PI_ES.pdf,6002-PI_DE.pdf,descargado,https://ww2.lifeplus.com/media/pdf/piSheets/US/6002-PI_DE.pdf
6002,FEMININE BALANCE-PI_ES.pdf,6002-PI_DE.pdf,descargado,https://ww2.lifeplus.com/media/pdf/piSheets/US/6002-PI_DE.pdf
4174,Forever Young Active Renewal Oil with Bakuchiol.pdf,4174-PI_DE.pdf,descargado_alemania,https://ww1.lifeplus.com/de/de/product-details/4174
4173,Forever Young Clinical Peptide Crème with OPC.pdf,4173-PI_DE.pdf,descargado_alemania,https://ww1.lifeplus.com/de/de/product-details/4173
4144,Forever Young Day Crème SPF 25.pdf,4144-PI_DE.pdf,descargado_alemania,https://ww1.lifeplus.com/de/de/product-details/4144
4129,Forever Young Gentle Cream Cleanser.pdf,,no_disponible,https://ww1.lifeplus.com/uk/en
4131,Forever Young Radiance Serum.pdf,,no_disponible,https://ww1.lifeplus.com/uk/en
4130,Forever Young Rejuvenating Eye Crème.pdf,,no_disponible,https://ww1.lifeplus.com/uk/en
4134,Forever Young Repair & Protect Conditioner.pdf,,no_disponible,https://ww1.lifeplus.com/uk/en
4132,Forever Young Rich Moisturizing Crème.pdf,,no_disponible,https://ww1.lifeplus.com/uk/en
6112,Forever Young Skin Formula  6112-PI_ES.pdf,6112-PI_DE.pdf,descargado,https://ww2.lifeplus.com/media/pdf/piSheets/US/6112-PI_DE.pdf
4133,Forever Young Strengthen & Restore Shampoo.pdf,,no_disponible,https://ww1.lifeplus.com/uk/en
6861,FUSIONS RED  2.pdf,6861-PI_DE.pdf,descargado,https://ww2.lifeplus.com/media/pdf/piSheets/US/6861-PI_DE.pdf
